searge,name,side,desc
func_146276_q_,drawDefaultBackground,0,Draws either a gradient over the background screen (when it exists) or a flat gradient over background.png
func_146277_j,getClipboardString,0,Returns a string stored in the system clipboard.
func_146278_c,drawBackground,0,Draws the background (i is always 0 as of 1.2.2)
func_146279_a,drawCreativeTabHoveringText,0,"Draws the text when mouse is over creative inventory tab. Params: current creative tab to be checked, current mouse x position, current mouse y position."
func_146280_a,setWorldAndResolution,0,Causes the screen to lay out its subcomponents again. This is the equivalent of the Java call Container.validate()
func_146281_b,onGuiClosed,0,Called when the screen is unloaded. Used to disable keyboard repeat events
func_146282_l,handleKeyboardInput,0,Handles keyboard input.
func_146284_a,actionPerformed,0,
func_146285_a,renderToolTip,0,
func_146286_b,mouseMovedOrUp,0,"Called when the mouse is moved or a mouse button is released.  Signature: (mouseX, mouseY, which) which==-1 is mouseMove, which==0 or which==1 is mouseUp"
func_146359_e,copyLinkToClipboard,0,Copies the link to the system clipboard.
func_146402_a,getSentHistory,0,"input is relative and is applied directly to the sentHistoryCursor so -1 is the previous message, 1 is the next message from the current cursor position"
func_146461_i,addNewPage,0,
func_146462_a,sendBookToServer,0,
func_146463_b,keyTypedInBook,0,Processes keystrokes when editing the text of a book
func_146464_h,updateButtons,0,
func_146527_c,drawSprite,0,Draws a sprite from assets/textures/gui/container/stats_icons.png
func_146531_b,drawButtonBackground,0,Draws a gray box that serves as a button background.
func_146975_c,getSlotAtPosition,0,Returns the slot at the given coordinates or null if there is none.
func_146976_a,drawGuiContainerBackgroundLayer,0,
func_146979_b,drawGuiContainerForegroundLayer,0,Draw the foreground layer for the GuiContainer (everything in front of the items)
func_146981_a,isMouseOverSlot,0,Returns if the passed mouse position is over the specified slot.
func_146982_a,drawItemStack,0,
func_146983_a,checkHotbarKeys,0,This function is what controls the hotbar shortcut check when you press a number key when hovering a stack.
func_146984_a,handleMouseClick,0,
func_147050_b,setCurrentCreativeTab,0,
func_147052_b,renderCreativeInventoryHoveringText,0,"Renders the creative inventory hovering text if mouse is over it. Returns true if did render or false otherwise. Params: current creative tab to be checked, current mouse x position, current mouse y position."
func_147053_i,updateCreativeSearch,0,
func_147055_p,needsScrollBars,0,returns (if you are not on the inventoryTab) and (the flag isn't set) and (you have more than 1 page of items)
func_147095_a,requestTexturePackLoad,2,on receiving this message the client (if permission is given) will download the requested textures
func_147106_B,scheduleResourcesRefresh,0,
func_147107_h,isFramerateLimitBelowMax,0,
func_147108_a,displayGuiScreen,0,Sets the argument GuiScreen as the main (topmost visible) screen.
func_147110_a,getFramebuffer,0,
func_147111_S,isJava64bit,0,
func_147113_T,isGamePaused,0,
func_147114_u,getNetHandler,0,
func_147117_R,getTextureMapBlocks,0,
func_147118_V,getSoundHandler,0,
func_147119_ah,updateFramebufferSize,0,
func_147122_X,isJvm64bit,0,
func_147133_T,getTexturePack,2,
func_147149_a,saveToFile,2,Saves this CrashReport to the given file and returns a value indicating whether we were successful at doing so.
func_147155_a,getCategoryName,0,
func_147156_b,getCategoryId,0,
func_147172_a,isUUIDString,2,Determines whether or not the given parameter can be parsed as a UUID.
func_147173_b,tryGetUUIDFromString,2,"Parses the given string as a UUID, or returns null if the string could not be parsed."
func_147177_a,joinNiceString,2,"Creates a linguistic series joining the input chat components.  Examples: 1) {} --> """",  2) {""Steve""} --> ""Steve"",  3) {""Steve"", ""Phil""} --> ""Steve and Phil"",  4) {""Steve"", ""Phil"", ""Mark""} --> ""Steve, Phil and Mark"""
func_147179_f,getItemByText,2,"Gets the Item specified by the given text string.  First checks the item registry, then tries by parsing the string as an integer ID (deprecated).  Warns the sender if we matched by parsing the ID.  Throws if the item wasn't found.  Returns the item if it was found."
func_147180_g,getBlockByText,2,"Gets the Block specified by the given text string.  First checks the block registry, then tries by parsing the string as an integer ID (deprecated).  Warns the sender if we matched by parsing the ID.  Throws if the block wasn't found.  Returns the block if it was found."
func_147215_a,addBlockDestroyEffects,0,
func_147231_a,onDisconnect,2,"Invoked when disconnecting, the parameter is a ChatComponent describing the reason for termination"
func_147232_a,onConnectionStateTransition,2,"Allows validation of the connection state transition. Parameters: from, to (connection state). Typically throws IllegalStateException or UnsupportedOperationException if validation fails"
func_147233_a,onNetworkTick,2,For scheduled network tasks. Used in NetHandlerPlayServer to send keep-alive packets and in NetHandlerLoginServer for a login-timeout
func_147234_a,handleBlockChange,2,Updates the block and metadata and generates a blockupdate (and notify the clients)
func_147235_a,handleSpawnObject,2,Spawns an instance of the objecttype indicated by the packet and sets its position and momentum
func_147236_a,handleEntityStatus,2,"Invokes the entities' handleUpdateHealth method which is implemented in LivingBase (hurt/death), MinecartMobSpawner (spawn delay), FireworkRocket & MinecartTNT (explosion), IronGolem (throwing,...), Witch (spawn particles), Zombie (villager transformation), Animal (breeding mode particles), Horse (breeding/smoke particles), Sheep (...), Tameable (...), Villager (particles for breeding mode, angry and happy), Wolf (...)"
func_147237_a,handleSpawnPlayer,2,"Handles the creation of a nearby player entity, sets the position and held item"
func_147238_a,handleDestroyEntities,2,"Locally eliminates the entities. Invoked by the server when the items are in fact destroyed, or the player is no longer registered as required to monitor them. The latter  happens when distance between the player and item increases beyond a certain treshold (typically the viewing distance)"
func_147239_a,handleConfirmTransaction,2,Verifies that the server and client are synchronized with respect to the inventory/container opened by the player and confirms if it is the case.
func_147240_a,handleCustomPayload,2,"Handles packets that have room for a channel specification. Vanilla implemented channels are ""MC|TrList"" to acquire a MerchantRecipeList trades for a villager merchant, ""MC|Brand"" which sets the server brand? on the player instance and finally ""MC|RPack"" which the server uses to communicate the identifier of the default server resourcepack for the client to load."
func_147241_a,handleWindowItems,2,Handles the placement of a specified ItemStack in a specified container/inventory slot
func_147242_a,handleEntityEquipment,2,
func_147243_a,handleEntityAttach,2,
func_147244_a,handleEntityVelocity,2,Sets the velocity of the specified entity to the specified value
func_147245_a,handleWindowProperty,2,Sets the progressbar of the opened window to the specified value
func_147246_a,handleCollectItem,2,
func_147247_a,handleTeams,2,"Updates a team managed by the scoreboard: Create/Remove the team registration, Register/Remove the player-team-memberships, Set team displayname/prefix/suffix and/or whether friendly fire is enabled"
func_147248_a,handleUpdateSign,2,Updates a specified sign with the specified text lines
func_147249_a,handleUpdateHealth,2,Recieves player health from the server and then proceeds to set it locally on the client.
func_147250_a,handleUpdateScore,2,Either updates the score with a specified value or removes the score for an objective
func_147251_a,handleChat,2,Prints a chatmessage in the chat GUI
func_147252_a,handleChangeGameState,2,
func_147253_a,handleDisconnect,2,Closes the network channel
func_147254_a,handleDisplayScoreboard,2,"Removes or sets the ScoreObjective to be displayed at a particular scoreboard position (list, sidebar, below name)"
func_147255_a,handleSoundEffect,2,
func_147256_a,handlePlayerListItem,2,
func_147257_a,handleHeldItemChange,2,Updates which hotbar slot of the player is currently selected
func_147258_a,handlePlayerPosLook,2,"Handles changes in player positioning and rotation such as when travelling to a new dimension, (re)spawning, mounting horses etc. Seems to immediately reply to the server with the clients post-processing perspective on the player positioning"
func_147259_a,handleEntityMovement,2,"Updates the specified entity's position by the specified relative moment and absolute rotation. Note that subclassing of the packet allows for the specification of a subset of this data (e.g. only rel. position, abs. rotation or both)."
func_147260_a,handleEntityEffect,2,
func_147261_a,handleBlockAction,2,"Triggers Block.onBlockEventReceived, which is implemented in BlockPistonBase for extension/retraction, BlockNote for setting the instrument (including audiovisual feedback) and in BlockContainer to set the number of players accessing a (Ender)Chest"
func_147262_a,handleRemoveEntityEffect,2,Handle a remove entity effect packet.
func_147263_a,handleChunkData,2,"Updates the specified chunk with the supplied data, marks it for re-rendering and lighting recalculation"
func_147264_a,handleMaps,2,Updates the worlds MapStorage with the specified MapData for the specified map-identifier and invokes a MapItemRenderer for it
func_147265_a,handleOpenWindow,2,"Displays a GUI by ID. In order starting from id 0: Chest, Workbench, Furnace, Dispenser, Enchanting table, Brewing stand, Villager merchant, Beacon, Anvil, Hopper, Dropper, Horse"
func_147266_a,handleSetSlot,2,Handles pickin up an ItemStack or dropping one in your inventory or an open (non-creative) container
func_147267_a,handleEntityHeadLook,2,"Updates the direction in which the specified entity is looking, normally this head rotation is independent of the rotation of the entity itself"
func_147268_a,handleSignEditorOpen,2,Creates a sign in the specified location if it didn't exist and opens the GUI to edit its text
func_147269_a,handleMapChunkBulk,2,
func_147270_a,handlePlayerAbilities,2,
func_147271_a,handleSpawnPosition,2,
func_147272_a,handleKeepAlive,2,
func_147273_a,handleUpdateTileEntity,2,"Updates the NBTTagCompound metadata of instances of the following entitytypes: Mob spawners, command blocks, beacons, skulls, flowerpot"
func_147274_a,handleTabComplete,2,Displays the available command-completion options the server knows of
func_147275_a,handleEntityTeleport,2,Updates an entity's position and rotation as specified by the packet
func_147276_a,handleCloseWindow,2,Resets the ItemStack held in hand and closes the window that is opened
func_147277_a,handleEffect,2,
func_147278_a,handleUseBed,2,"Retrieves the player identified by the packet, puts him to sleep if possible (and flags whether all players are asleep)"
func_147279_a,handleAnimation,2,"Renders a specified animation: Waking up a player, a living entity swinging its currently held item, being hurt or receiving a critical hit by normal or magical means"
func_147280_a,handleRespawn,2,respawns the player
func_147281_a,handleSpawnMob,2,"Spawns the mob entity at the specified location, with the specified rotation, momentum and type. Updates the entities Datawatchers with the entity metadata specified in the packet"
func_147282_a,handleJoinGame,2,"Registers some server properties (gametype,hardcore-mode,terraintype,difficulty,player limit), creates a new WorldClient and sets the player initial dimension"
func_147283_a,handleExplosion,2,"Initiates a new explosion (sound, particles, drop spawn) for the affected blocks indicated by the packet."
func_147284_a,handleEntityMetadata,2,Invoked when the server registers new proximate objects in your watchlist or when objects in your watchlist have changed -> Registers any changes locally
func_147285_a,handleTimeUpdate,2,
func_147286_a,handleSpawnExperienceOrb,2,Spawns an experience orb and sets its value (amount of XP)
func_147287_a,handleMultiBlockChange,2,"Received from the servers PlayerManager if between 1 and 64 blocks in a chunk are changed. If only one block requires an update, the server sends S23PacketBlockChange and if 64 or more blocks are changed, the server sends S21PacketChunkData"
func_147288_a,handleSpawnPainting,2,Handles the spawning of a painting object
func_147289_a,handleParticles,2,Spawns a specified number of particles at the specified location with a randomized displacement according to specified bounds
func_147290_a,handleEntityProperties,2,"Updates en entity's attributes and their respective modifiers, which are used for speed bonusses (player sprinting, animals fleeing, baby speed), weapon/tool attackDamage, hostiles followRange randomization, zombie maxHealth and knockback resistance as well as reinforcement spawning chance."
func_147291_a,handleScoreboardObjective,2,"May create a scoreboard objective, remove an objective from the scoreboard or update an objectives' displayname"
func_147292_a,handleSpawnGlobalEntity,2,Handles globally visible entities. Used in vanilla for lightning bolts
func_147293_a,handleStatistics,2,Updates the players statistics or achievements
func_147294_a,handleBlockBreakAnim,2,Updates all registered IWorldAccess instances with destroyBlockInWorldPartially
func_147295_a,handleSetExperience,2,
func_147296_c,cleanup,0,Clears the WorldClient instance associated with this NetHandlerPlayClient
func_147297_a,addToSendQueue,0,
func_147298_b,getNetworkManager,0,Returns this the NetworkManager instance registered with this NetworkHandlerPlayClient
func_147311_a,processPing,2,
func_147312_a,processServerQuery,2,
func_147315_a,processEncryptionResponse,2,
func_147316_a,processLoginStart,2,
func_147338_a,processEnchantItem,2,"Enchants the item identified by the packet given some convoluted conditions (matching window, which should/shouldn't be in use?)"
func_147339_a,processConfirmTransaction,2,Received in response to the server requesting to confirm that the client-side open container matches the servers' after a mismatched container-slot manipulation. It will unlock the player's ability to manipulate the container contents
func_147340_a,processUseEntity,2,"Processes interactions ((un)leashing, opening command block GUI) and attacks on an entity with players currently equipped item"
func_147341_a,processTabComplete,2,Retrieves possible tab completions for the requested command string and sends them to the client
func_147342_a,processClientStatus,2,"Processes the client status updates: respawn attempt from player, opening statistics or achievements, or acquiring 'open inventory' achievement"
func_147343_a,processUpdateSign,2,
func_147344_a,processCreativeInventoryAction,2,Update the server with an ItemStack in a slot.
func_147345_a,processPlayerDigging,2,"Processes the player initiating/stopping digging on a particular spot, as well as a player dropping items?. (0: initiated, 1: reinitiated, 2? , 3-4 drop item (respectively without or with player control), 5: stopped; x,y,z, side clicked on;)"
func_147346_a,processPlayerBlockPlacement,2,"Processes block placement and block activation (anvil, furnace, etc.)"
func_147347_a,processPlayer,2,Processes clients perspective on player positioning and/or orientation
func_147348_a,processPlayerAbilities,2,Processes a player starting/stopping flying
func_147349_a,processVanilla250Packet,2,Synchronizes serverside and clientside book contents and signing
func_147350_a,processAnimation,2,Processes the player swinging its held item
func_147351_a,processClickWindow,2,Executes a container/inventory slot manipulation as indicated by the packet. Sends the serverside result if they didn't match the indicated result and prevents further manipulation by the player until he confirms that it has the same open container/inventory
func_147352_a,processClientSettings,2,"Updates serverside copy of client settings: language, render distance, chat visibility, chat colours, difficulty, and whether to show the cape"
func_147353_a,processKeepAlive,2,Updates a players' ping statistics
func_147354_a,processChatMessage,2,Process chat messages (broadcast back to clients) and commands (executes)
func_147355_a,processHeldItemChange,2,Updates which quickbar slot is selected
func_147356_a,processCloseWindow,2,Processes the client closing windows (container)
func_147357_a,processEntityAction,2,"Processes a range of action-types: sneaking, sprinting, waking from sleep, opening the inventory or setting jump height of the horse the player is riding"
func_147358_a,processInput,2,"Processes player movement input. Includes walking, strafing, jumping, sneaking; excludes riding and toggling flying/sprinting"
func_147359_a,sendPacket,2,
func_147360_c,kickPlayerFromServer,2,Kick a player from the server with a reason
func_147361_d,handleSlashCommand,2,Handle commands that start with a /
func_147364_a,setPlayerLocation,2,Moves the player to the specified destination and rotation
func_147383_a,processHandshake,2,"There are two recognized intentions for initiating a handshake: logging in and acquiring server status. The NetworkManager's protocol will be reconfigured according to the specified intention, although a login-intention must pass a versioncheck or receive a disconnect otherwise"
func_147388_a,handleDisconnect,2,
func_147389_a,handleEncryptionRequest,2,
func_147390_a,handleLoginSuccess,2,
func_147397_a,handleServerInfo,2,
func_147398_a,handlePong,2,
func_147409_e,getBase64EncodedIconData,0,"Returns the base-64 encoded representation of the server's icon, or null if not available"
func_147422_a,replaceBlocksForBiome,2,
func_147437_c,isAirBlock,2,Returns true if the block at the specified coordinates is empty
func_147438_o,getTileEntity,2,
func_147439_a,getBlock,2,
func_147440_b,findClosestStructure,2,Returns the location of the closest structure of the specified type. If not found returns null.
func_147441_b,notifyBlocksOfNeighborChange,2,
func_147442_i,setThunderStrength,0,Sets the strength of the thunder.
func_147443_d,destroyBlockInWorldPartially,2,Starts (or continues) destroying a block with given ID at the given coordinates for the given partially destroyed value
func_147444_c,notifyBlockChange,2,"The block type change and need to notify other systems  Args: x, y, z, blockID"
func_147445_c,isBlockNormalCubeDefault,2,"Checks if the block is a solid, normal cube. If the chunk does not exist, or is not loaded, it returns the boolean parameter"
func_147449_b,setBlock,2,Sets a block by a coordinate
func_147452_c,addBlockEvent,2,"Adds a block event with the given Args to the blockEventCache. During the next tick(), the block specified will have its onBlockEvent handler called with the given parameters. Args: X,Y,Z, Block, EventID, EventParameter"
func_147454_a,scheduleBlockUpdateWithPriority,2,
func_147455_a,setTileEntity,2,
func_147458_c,markBlockRangeForRenderUpdate,2,
func_147459_d,notifyBlocksOfNeighborChange,2,
func_147460_e,notifyBlockOfNeighborChange,2,"Notifies a block that one of its neighbor change to the specified type Args: x, y, z, block"
func_147463_c,updateLightByType,2,
func_147464_a,scheduleBlockUpdate,2,Schedules a tick to a block with a delay (Most commonly the tick rate)
func_147465_d,setBlock,2,"Sets the block ID and metadata at a given location. Args: X, Y, Z, new block ID, new metadata, flags. Flag 1 will cause a block update. Flag 2 will send the change to clients (you almost always want this). Flag 4 prevents the block from being re-rendered, if this is a client world. Flags can be added together."
func_147466_a,doesBlockHaveSolidTopSurface,2,Returns true if the block at the given coordinate has a solid (buildable) top surface.
func_147468_f,setBlockToAir,2,"Sets a block to 0 and notifies relevant systems with the block change  Args: x, y, z"
func_147471_g,markBlockForUpdate,2,
func_147472_a,canPlaceEntityOnSide,2,Returns true if the given Entity can be placed on the given side of the given block position.
func_147474_b,getTopBlock,2,
func_147475_p,removeTileEntity,2,
func_147476_b,markTileEntityChunkModified,2,"Args: X, Y, Z, tile entity Marks the chunk the tile entity is in as modified. This is essential as chunks that are not marked as modified may be rolled back when exiting the game."
func_147477_a,isBlockTickScheduledThisTick,2,"Returns true if the given block will receive a scheduled tick in this tick. Args: X, Y, Z, Block"
func_147499_a,bindTexture,0,
func_147500_a,renderTileEntityAt,0,
func_147542_a,cacheActiveRenderInfo,0,
func_147544_a,renderTileEntity,0,Render this TileEntity at its current position from the player
func_147545_a,hasSpecialRenderer,0,"Returns true if this TileEntity instance has a TileEntitySpecialRenderer associated with it, false otherwise."
func_147546_a,getSpecialRendererByClass,0,
func_147547_b,getSpecialRenderer,0,
func_147548_a,getFontRenderer,0,
func_147549_a,renderTileEntityAt,0,Render this TileEntity at a given set of coordinates
func_147564_a,getVertexState,0,
func_147565_a,setVertexState,0,
func_147570_f,getHasNormals,0,
func_147571_e,getHasBrightness,0,
func_147572_a,getRawBuffer,0,
func_147573_d,getHasTexture,0,
func_147574_g,getHasColor,0,
func_147575_c,getVertexCount,0,
func_147576_b,getRawBufferIndex,0,
func_147584_b,onStaticEntitiesChanged,2,
func_147585_a,markBlockRangeForRenderUpdate,2,"On the client, re-renders all blocks in this range, inclusive. On the server, does nothing. Args: min x, min y, min z, max x, max y, max z"
func_147586_a,markBlockForUpdate,2,"On the client, re-renders the block. On the server, sends the block to the client (which will re-render it), including the tile entity description packet if applicable. Args: x, y, z"
func_147587_b,destroyBlockPartially,2,Starts (or continues) destroying a block with given ID at the given coordinates for the given partially destroyed value
func_147588_b,markBlockForRenderUpdate,2,"On the client, re-renders this block. On the server, does nothing. Used for lighting updates."
func_147589_a,renderEntities,0,"Renders all entities within range and within the frustrum. Args: pos, frustrum, partialTickTime"
func_147590_a,drawOutlinedBoundingBox,0,Draws lines for the edges of the bounding box.
func_147591_f,rebuildDisplayListEntities,0,
func_147604_a,setFramebufferColor,0,
func_147605_b,createFramebuffer,0,
func_147606_d,unbindFramebufferTexture,0,
func_147607_a,setFramebufferFilter,0,
func_147608_a,deleteFramebuffer,0,
func_147609_e,unbindFramebuffer,0,
func_147610_a,bindFramebuffer,0,
func_147611_b,checkFramebufferComplete,0,
func_147612_c,bindFramebufferTexture,0,
func_147613_a,createBindFramebuffer,0,
func_147614_f,framebufferClear,0,
func_147615_c,framebufferRender,0,
func_147631_c,deleteGlTexture,0,
func_147632_b,setAnisotropicFiltering,0,
func_147633_a,setMipmapLevels,0,
func_147634_a,completeResourceLocation,0,
func_147640_e,checkTextureUploaded,0,
func_147641_a,setBufferedImage,0,
func_147645_c,deleteTexture,0,
func_147647_b,bidiReorder,0,Apply Unicode Bidirectional Algorithm to string and return a new possibly reordered string for visual rendering.
func_147649_g,getXPosF,0,
func_147650_b,getPositionedSoundLocation,0,
func_147651_i,getZPosF,0,
func_147652_d,getRepeatDelay,0,
func_147653_e,getVolume,0,
func_147654_h,getYPosF,0,
func_147655_f,getPitch,0,
func_147656_j,getAttenuationType,0,
func_147657_c,canRepeat,0,
func_147667_k,isDonePlaying,0,
func_147680_a,getSound,0,
func_147681_a,playDelayedSound,0,Plays the sound in n ticks
func_147682_a,playSound,0,Play a sound
func_147683_b,stopSound,0,
func_147684_a,setSoundLevel,0,
func_147685_d,unloadSounds,0,
func_147686_a,getRandomSoundFromCategories,0,Returns a random sound from one or more categories
func_147687_e,resumeSounds,0,
func_147689_b,pauseSounds,0,
func_147690_c,stopSounds,0,
func_147691_a,setListener,0,
func_147692_c,isSoundPlaying,0,
func_147693_a,loadSoundResource,0,
func_147701_i,getMapItemRenderer,0,
func_147702_a,isShaderActive,0,
func_147703_b,deactivateShader,0,
func_147704_a,updateShaderGroupSize,0,
func_147705_c,activateNextShader,0,
func_147706_e,getShaderGroup,0,
func_147715_a,renderChest,0,"Renders a chest at 0,0,0 - used for item rendering"
func_147721_p,renderBlockLiquid,0,Renders a block based on the BlockLiquid class at the given coordinates
func_147722_a,renderBlockStairs,0,Renders a stair block at the given coordinates
func_147723_f,renderBlockTripWireSource,0,Renders a trip wire source block at the given coordinates
func_147724_m,renderBlockStem,0,
func_147725_a,renderBlockAnvil,0,Renders anvil
func_147726_j,renderBlockVine,0,
func_147727_a,mixAoBrightness,0,
func_147728_a,renderBlockAnvilOrient,0,Renders anvil block with orientation
func_147729_a,getLiquidHeight,0,
func_147730_a,renderBlockStemSmall,0,
func_147731_b,renderPistonBase,0,renders a block as a piston base
func_147732_a,renderBlockRedstoneDiodeMetadata,0,
func_147733_k,renderBlockStainedGlassPane,0,
func_147734_d,renderFaceZPos,0,"Renders the given texture to the south (z-positive) face of the block.  Args: block, x, y, z, texture"
func_147735_a,renderBlockFence,0,
func_147736_d,renderStandardBlockWithColorMultiplier,0,"Renders a standard cube block at the given coordinates, with a given color ratio.  Args: block, x, y, z, r, g, b"
func_147737_a,renderBlockAnvilRotate,0,Renders anvil block with rotation
func_147738_c,renderPistonRodEW,0,Render piston rod east/west
func_147739_a,renderItemIn3d,0,Checks to see if the item's render type indicates that it should be rendered as a regular block or not.
func_147740_a,renderBlockStemBig,0,
func_147741_a,renderBlockBrewingStand,0,Render BlockBrewingStand
func_147742_r,renderBlockLog,0,
func_147743_a,renderBlockEndPortalFrame,0,Render BlockEndPortalFrame
func_147744_b,hasOverrideBlockTexture,0,
func_147745_b,getBlockIcon,0,
func_147746_l,renderCrossedSquares,0,"Renders any block requiring crossed squares such as reeds, flowers, and mushrooms"
func_147747_a,renderTorchAtAngle,0,"Renders a torch at the given coordinates, with the base slanting at the given delta"
func_147748_a,renderBlockRedstoneDiode,0,
func_147749_a,renderBlockSandFalling,0,
func_147750_a,renderPistonExtensionAllFaces,0,Render all faces of the piston extension
func_147751_a,renderStandardBlockWithAmbientOcclusion,0,
func_147752_a,renderBlockFlowerpot,0,Renders flower pot
func_147753_b,setRenderAllFaces,0,
func_147754_e,renderBlockCactusImpl,0,Render block cactus implementation
func_147755_t,renderBlockCactus,0,
func_147756_g,renderBlockTripWire,0,Renders a trip wire block at the given coordinates
func_147757_a,setOverrideBlockTexture,0,Sets overrideBlockTexture
func_147758_b,getIconSafe,0,
func_147759_a,renderBlockRepeater,0,render a redstone repeater at the given coordinates
func_147760_u,renderBlockDoor,0,
func_147761_c,renderFaceZNeg,0,"Renders the given texture to the north (z-negative) face of the block.  Args: block, x, y, z, texture"
func_147762_c,unlockBlockBounds,0,Unlocks the visual bounding box so that RenderBlocks can change it again.
func_147763_a,renderPistonRodUD,0,Render piston rod up/down
func_147764_f,renderFaceXPos,0,"Renders the given texture to the east (x-positive) face of the block.  Args: block, x, y, z, texture"
func_147765_a,drawCrossedSquares,0,Utility function to draw crossed swuares
func_147766_a,renderBlockMinecartTrack,0,
func_147767_a,renderBlockPane,0,
func_147768_a,renderFaceYNeg,0,"Renders the given texture to the bottom face of the block. Args: block, x, y, z, texture"
func_147769_a,renderBlockAllFaces,0,Render all faces of a block
func_147770_b,overrideBlockBounds,0,"Like setRenderBounds, but locks the values so that RenderBlocks won't change them.  If you use this, you must call unlockBlockBounds after you finish rendering!"
func_147771_a,clearOverrideBlockTexture,0,Clear override block texture
func_147772_a,renderBlockCocoa,0,
func_147773_v,renderBlockBed,0,render a bed at the given coordinates
func_147774_a,renderBlockDoublePlant,0,
func_147775_a,setRenderBoundsFromBlock,0,"Like setRenderBounds, but automatically pulling the bounds from the given Block."
func_147776_a,renderBlockFenceGate,0,
func_147777_a,getBlockIconFromSide,0,
func_147778_a,getAoBrightness,0,Get ambient occlusion brightness
func_147779_s,renderBlockQuartz,0,
func_147780_a,renderBlockAnvilMetadata,0,Renders anvil block with metadata
func_147781_a,renderBlockRedstoneComparator,0,
func_147782_a,setRenderBounds,0,
func_147783_o,renderBlockLilyPad,0,
func_147784_q,renderStandardBlock,0,Renders a standard cube block at the given coordinates
func_147785_a,renderBlockCauldron,0,Render block cauldron
func_147786_a,setRenderFromInside,0,
func_147787_a,getBlockIconFromSideAndMetadata,0,
func_147788_h,renderBlockRedstoneWire,0,Renders a redstone wire block at the given coordinates
func_147789_b,renderPistonRodSN,0,Render piston rod south/north
func_147790_e,renderBlockLever,0,Renders a lever block at the given coordinates
func_147791_c,renderBlockTorch,0,Renders a torch block at the given coordinates
func_147792_a,renderBlockUsingTexture,0,Renders a block using the given texture instead of the block's own default texture
func_147793_a,getBlockIcon,0,
func_147794_i,renderBlockLadder,0,
func_147795_a,renderBlockCropsImpl,0,Render block crops implementation
func_147796_n,renderBlockCrops,0,
func_147797_a,renderBlockBeacon,0,
func_147798_e,renderFaceXNeg,0,"Renders the given texture to the west (x-negative) face of the block.  Args: block, x, y, z, texture"
func_147799_a,renderBlockHopperMetadata,0,
func_147800_a,renderBlockAsItem,0,"Is called to render the image of a block on an inventory, as a held item, or as a an item on the ground"
func_147801_a,renderBlockFire,0,Renders a fire block at the given coordinates
func_147802_a,renderBlockDragonEgg,0,
func_147803_a,renderBlockHopper,0,
func_147804_d,renderPistonBaseAllFaces,0,Render all faces of the piston base
func_147805_b,renderBlockByRenderType,0,Renders the block at the given coordinates using the block's rendering type
func_147806_b,renderFaceYPos,0,"Renders the given texture to the top face of the block. Args: block, x, y, z, texture"
func_147807_a,renderBlockWall,0,
func_147808_b,renderStandardBlockWithAmbientOcclusionPartial,0,"Renders non-full-cube block with ambient occusion.  Args: block, x, y, z, red, green, blue (lighting)"
func_147809_c,renderPistonExtension,0,renders the pushing part of a piston
func_147889_b,updateRendererSort,0,
func_147890_b,preRenderBlocks,0,
func_147891_a,postRenderBlocks,0,
func_147892_a,updateRenderer,0,Will update this chunk renderer
func_147905_a,isStaticEntity,0,
func_147936_a,renderEntityStatic,0,
func_147937_a,renderEntitySimple,0,
func_147938_a,cacheActiveRenderInfo,0,
func_147940_a,renderEntityWithPosYaw,0,
func_147942_a,deleteTexture,0,
func_147946_a,allocateTextureImpl,0,
func_147947_a,uploadTextureSub,0,
func_147948_a,prepareAnisotropicData,0,
func_147949_a,generateMipmapData,0,
func_147951_b,setTextureBlurred,0,
func_147955_a,uploadTextureMipmap,0,
func_147960_a,prepareAnisotropicFiltering,0,
func_147961_a,fixTransparentPixels,0,
func_147962_a,getFrameTextureData,0,
func_147963_d,generateMipmaps,0,
func_147964_a,loadSprite,0,
func_147965_a,getFrameTextureData,0,
func_147969_b,getMipmapDimension,0,
func_148017_a,getFramebuffer,0,
func_148018_a,loadShaderGroup,0,
func_148019_b,initPass,0,
func_148020_a,addFramebuffer,0,
func_148021_a,deleteShaderGroup,0,
func_148022_b,getShaderGroupName,0,
func_148023_a,addShader,0,
func_148024_c,resetProjectionMatrix,0,
func_148025_a,initFromLocation,0,
func_148026_a,createBindFramebuffers,0,
func_148027_a,initTarget,0,
func_148028_c,initUniform,0,
func_148040_d,preLoadShader,0,
func_148041_a,addAuxFramebuffer,0,
func_148042_a,loadShader,0,
func_148043_c,getShaderManager,0,
func_148044_b,deleteShader,0,
func_148045_a,setProjectionMatrix,0,
func_148074_b,getStaticShaderLinkHelper,0,
func_148076_a,setNewStaticShaderLinkHelper,0,
func_148120_b,drawSelectionBox,0,Draws the selection box around the selected slot element.
func_148121_k,bindAmountScrolled,0,Stop the thing from scrolling out of bounds
func_148123_a,drawBackground,0,
func_148126_a,drawSlot,0,
func_148127_b,getSize,0,
func_148128_a,drawScreen,0,
func_148129_a,drawListHeader,0,Handles drawing a list's header row.
func_148130_a,setShowSelectionBox,0,
func_148131_a,isSelected,0,Returns true if the element passed in is currently selected
func_148133_a,setHasListHeader,0,"Sets hasListHeader and headerHeight. Params: hasListHeader, headerHeight. If hasListHeader is false headerHeight is set to 0."
func_148134_d,registerScrollButtons,0,Registers the IDs that can be used for the scrollbar's up/down buttons.
func_148136_c,overlayBackground,0,Overlays the background to hide scrolled items
func_148137_d,getScrollBarX,0,
func_148138_e,getContentHeight,0,Return the height of the content being scrolled
