searge,name,side,desc
func_48328_e,isWithinHomeDistance,1,
func_48329_ax,hasHome,1,
func_48330_av,getMaximumHomeDistance,1,
func_48331_as,getAttackTarget,1,Gets the active target the Task system uses for tracking
func_48332_ar,getAIMoveSpeed,1,the movespeed used for the new AI system
func_48333_ak,getNavigator,1,
func_48334_a,setRevengeTarget,1,
func_48335_g,setLastAttackingEntity,1,
func_48347_R,dropOneItem,1,Called when player presses the drop item key
func_48348_b,dropPlayerItem,1,Args: itemstack - called when player drops an item stack that's not in his inventory (like items still placed in a workbench while the workbench'es GUI gets closed)
func_48349_a,dropPlayerItemWithRandomChoice,1,"Args: itemstack, flag"
func_48350_c,setGrowingAge,1,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. With a negative value the Entity is considered a child."
func_48351_J,getGrowingAge,1,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. Don't confuse this with EntityLiving.getAge. With a negative value the Entity is considered a child."
func_48352_x,getProfession,1,
func_48353_E_,getIsPlayingFlag,1,
func_48354_b,setIsPlayingFlag,1,
func_48355_A,getIsMatingFlag,1,
func_48356_a,setIsMatingFlag,1,
func_48357_f_,setProfession,1,
func_48362_b,canMateWith,1,Returns true if the mob is currently able to mate with the specified mob.
func_48363_r_,isInLove,1,Returns if the entity is currently in 'love mode'.
func_48364_s_,resetInLove,1,
func_48366_b,setTamed,1,
func_48367_A,getOwnerName,1,
func_48368_w_,getOwner,1,
func_48369_c,setSitting,1,
func_48370_a,playTameEffect,1,"Play the taming effect, will either be hearts or smoke depending on status"
func_48371_v_,isSitting,1,
func_48372_a,setOwner,1,
func_48373_u_,isTamed,1,
func_48376_c_,setTameSkin,1,
func_48380_l_,getVillage,1,
func_48390_a,spawnCreature,1,"Spawns the creature specified by the egg's type in the location specified by the last three parameters. Parameters: world, entityID, x, y, z."
func_48392_a,setTerrainType,1,
func_48403_a,growLeaves,1,
func_48409_a,isAllowedCharacter,1,
func_48414_b,markBlockNeedsUpdate2,1,As of mc 1.2.3 this method has exactly the same signature and does exactly the same as markBlockNeedsUpdate
func_48420_a,getPosition,1,returns the current PathEntity target node as Vec3D
func_48421_b,setCurrentPathLength,1,
func_48422_c,setCurrentPathIndex,1,
func_48423_e,getCurrentPathIndex,1,
func_48424_d,getCurrentPathLength,1,
func_48425_c,getFinalPathPoint,1,returns the last PathPoint of the Array
func_48426_a,isDestinationSame,1,Returns true if the final PathPoint in the PathEntity is equal to Vec3D coords.
func_48427_a,isSamePath,1,Returns true if the EntityPath are the same. Non instance related equals.
func_48428_a,getVectorFromIndex,1,Gets the vector of the PathPoint associated with the given index.
func_48429_a,getPathPointFromIndex,1,"return the PathPoint located at the specified PathIndex, usually the current one"
func_48436_b,getSpeed,1,
func_48439_a,setMoveTo,1,Sets the speed and location to move to
func_48440_b,getRandomWorldGenForGrass,1,Gets a WorldGen appropriate for this biome.
func_48441_d,isHighHumidity,1,Checks to see if the rainfall level of the biome is extremely high
func_48442_h,getFloatTemperature,1,Gets a floating point representation of this biome's temperature
func_48445_l,getIntArray,1,"Retrieves an int array using the specified key, or a zero-length array if no such key was stored."
func_48446_a,setIntArray,1,Stores a new NBTTagIntArray with the given array as data into the map with the given string key.
func_48450_a,setCanBeCreated,1,"Sets canBeCreated to the provided value, and returns this."
func_48452_b,getGeneratorVersion,1,Returns generatorVersion.
func_48462_a,writeChunkToNBT,1,"Writes the Chunk passed as an argument to the NBTTagCompound also passed, using the World argument to retrieve the Chunk's last update time."
func_48465_a,readChunkFromNBT,1,Reads the data stored in the passed NBTTagCompound and creates a Chunk with that data in the passed World. Returns the created Chunk.
func_48473_c,getDistanceSquared,1,Returns the squared distance between this coordinates and the coordinates given as argument.
func_48474_a,set,1,
func_48478_d,resetDoorOpeningRestrictionCounter,1,
func_48479_a,isInside,1,
func_48480_f,getDoorOpeningRestrictionCounter,1,
func_48481_a,getDistanceSquared,1,Returns the squared distance between this door and the given coordinate.
func_48482_e,incrementDoorOpeningRestrictionCounter,1,
func_48483_a,getInsidePosX,1,
func_48484_c,getInsidePosZ,1,
func_48485_b,getInsidePosY,1,
func_48486_b,getInsideDistanceSquare,1,Get the square of the distance from a location 2 blocks away from the door considered 'inside' and the given arguments
func_48500_a,tick,1,Runs a single tick for the village siege
func_48513_c,findNearestDoorUnrestricted,1,"Find a door suitable for shelter. If there are more doors in a distance of 16 blocks, then the least restricted one (i.e. the one protecting the lowest number of villagers) of them is chosen, else the nearest one regardless of restriction."
func_48514_e,isBlockDoor,1,
func_48515_k,removeDeadAndOutOfRangeDoors,1,
func_48516_a,tryGetIronGolemSpawningLocation,1,Tries up to 10 times to get a valid spawning location before eventually failing and returning null.
func_48517_f,getVillageDoorInfoList,1,called only by class EntityAIMoveThroughVillage
func_48518_d,getVillageDoorAt,1,
func_48519_a,tick,1,Called periodically by VillageCollection
func_48520_d,getTicksSinceLastDoorAdding,1,
func_48521_e,getNumVillagers,1,
func_48522_b,isValidIronGolemSpawningLocation,1,
func_48523_j,removeDeadAndOldAgressors,1,
func_48524_g,isAnnihilated,1,"Returns true, if there is not a single village door left. Called by VillageCollection"
func_48525_c,getNumVillageDoors,1,"Actually get num village door info entries, but that boils down to number of doors. Called by EntityAIVillagerMate and VillageSiege"
func_48526_a,getCenter,1,
func_48527_b,getVillageRadius,1,
func_48528_a,isInRange,1,"Returns true, if the given coordinates are within the bounding box of the village."
func_48529_i,updateNumVillagers,1,
func_48530_a,addOrRenewAgressor,1,
func_48531_l,updateVillageRadiusAndCenter,1,
func_48532_a,addVillageDoorInfo,1,
func_48533_b,findNearestDoor,1,
func_48534_b,findNearestVillageAggressor,1,
func_48535_h,updateNumIronGolems,1,
func_48546_a,canSee,1,"Checks, whether 'our' entity can see the entity given as argument (true) or not (false), caching the result."
func_48547_a,clearSensingCache,1,Clears canSeeCachePositive and canSeeCacheNegative.
func_48552_l,getBiomeArray,1,Returns an array containing a 16x16 mapping on the X/Z of block positions in this Chunk to biome IDs.
func_48553_h,getBlockStorageArray,1,Returns the ExtendedBlockStorage array for this Chunk.
func_48554_m,resetRelightChecks,1,Resets the relight check index to 0 for this Chunk.
func_48555_b,getBlockLightOpacity,1,
func_48556_c,getAreLevelsEmpty,1,Returns whether the ExtendedBlockStorages containing levels (in blocks) from arg 1 to arg 2 are fully empty (true) or not (false).
func_48557_n,enqueueRelightChecks,1,"Called once-per-chunk-per-tick, and advances the round-robin relight check index by up to 8 blocks at a time. In a worst-case scenario, can potentially take up to 25.6 seconds, calculated via (4096/8)/20, to re-check all blocks in a chunk, which may explain lagging light updates on initial world generation."
func_48558_a,setStorageArrays,1,
func_48559_a,setBiomeArray,1,Accepts a 256-entry array that contains a 16x16 mapping on the X/Z plane of block positions in this Chunk to biome IDs.
func_48560_a,getBiomeGenForWorldCoords,1,This method retrieves the biome at a set of coordinates
func_48561_g,getTopFilledSegment,1,Returns the topmost ExtendedBlockStorage instance for this Chunk that actually contains a block.
func_48582_a,getIDFromString,1,Finds the ID using stringToIDMapping
func_48584_a,onCrafting,1,
func_48585_b,setExtBlockMetadata,1,Sets the metadata of the Block at the given coordinates in this ExtendedBlockStorage to the given metadata.
func_48586_b,setBlockMetadataArray,1,Sets the NibbleArray of block metadata (blockMetadataArray) for this ExtendedBlockStorage.
func_48588_a,setExtBlockID,1,"Sets the extended block ID for a location in a chunk, splitting bits 11..8 into a NibbleArray and bits 7..0 into a byte array. Also performs reference counting to determine whether or not to broadly cull this Chunk from the random-update tick list."
func_48589_d,setSkylightArray,1,Sets the NibbleArray instance used for Sky-light values in this particular storage block.
func_48591_a,getExtBlockID,1,"Returns the extended block ID for a location in a chunk, merged from a byte array and a NibbleArray to form a full 12-bit block ID."
func_48592_c,setExtSkylightValue,1,Sets the saved Sky-light value in the extended block storage structure.
func_48593_a,setBlockMSBArray,1,Sets the array of blockID most significant bits (blockMSBArray) for this ExtendedBlockStorage.
func_48595_a,getIsEmpty,1,"Returns whether or not this block storage's Chunk is fully empty, based on its internal reference count."
func_48596_a,setBlockLSBArray,1,Sets the array of block ID least significant bits for this ExtendedBlockStorage.
func_48597_c,getYLocation,1,Returns the Y location of this ExtendedBlockStorage.
func_48598_b,getExtBlockMetadata,1,Returns the metadata associated with the block at the given coordinates in this ExtendedBlockStorage.
func_485_a,saveWorld,1,"Saves the data for this World. If passed true, then only save up to 2 chunks, otherwise, save all chunks."
func_48600_j,getBlocklightArray,1,Returns the NibbleArray instance containing Block-light data.
func_48601_h,getBlockMSBArray,1,Returns the block ID MSB (bits 11..8) array for this storage array's Chunk.
func_48602_c,getExtSkylightValue,1,Gets the saved Sky-light value in the extended block storage structure.
func_48604_d,getExtBlocklightValue,1,Gets the saved Block-light value in the extended block storage structure.
func_48605_k,getSkylightArray,1,Returns the NibbleArray instance containing Sky-light data.
func_48606_c,setBlocklightArray,1,Sets the NibbleArray instance used for Block-light values in this particular storage block.
func_48607_b,getNeedsRandomTick,1,"Returns whether or not this block storage's Chunk will require random ticking, used to avoid looping through random block ticks when there are no blocks that would randomly tick."
func_48608_d,setExtBlocklightValue,1,Sets the saved Block-light value in the extended block storage structure.
func_48618_a,get,1,
func_48622_a,addRandomEnchantment,1,"Adds a random enchantment to the specified item. Args: random, itemStack, enchantabilityLevel"
func_48623_a,convertToAnvilFormat,1,
func_48624_a,load,1,
func_48629_e,isWoodenDoorAt,1,
func_48630_c,addDoorToNewListIfAppropriate,1,
func_48631_d,dropOldestVillagerPosition,1,
func_48632_a,findNearestVillage,1,"Finds the nearest village, but only the given coordinates are withing it's bounding box plus the given the distance."
func_48633_a,tick,1,Runs a single tick for the village collection
func_48634_e,addNewDoorsToVillageOrCreateVillage,1,
func_48635_a,addUnassignedWoodenDoorsAroundToNewDoorsList,1,
func_48636_d,isVillagerPositionPresent,1,
func_48637_c,removeAnnihilatedVillages,1,
func_48638_b,getVillageDoorAt,1,
func_48639_a,addVillagerPosition,1,"This is a black hole. You can add data to this list through a public interface, but you can't query that information in any way and it's not used internally either."
func_48646_a,isSafeToStandAt,1,"Returns true when an entity could stand at a position, including solid blocks under the entire entity. Args: xOffset, yOffset, zOffset, entityXSize, entityYSize, entityZSize, originPosition, vecX, vecZ"
func_48647_a,setPath,1,"sets the active path data if path is 100% unique compared to old path, checks to adjust path for sun avoiding ents and stores end coords"
func_48648_k,isInFluid,1,"Returns true if the entity is in water or lava, false otherwise"
func_48649_a,getAvoidsWater,1,
func_48650_a,getPathToXYZ,1,Returns the path to the given coordinates
func_48651_j,canNavigate,1,If on ground or swimming and can swim
func_48652_a,tryMoveToEntityLiving,1,Try to find and set a path to EntityLiving. Returns true if successful.
func_48653_a,isDirectPathBetweenPoints,1,"Returns true when an entity of specified size could safely walk in a straight line between the two points. Args: pos1, pos2, entityXSize, entityYSize, entityZSize"
func_48654_a,setSpeed,1,Sets the speed
func_48655_c,setEnterDoors,1,Sets if the entity can enter open doors
func_48656_a,setAvoidsWater,1,
func_48657_b,getCanBreakDoors,1,"Returns true if the entity can break doors, false otherwise"
func_48658_a,tryMoveToXYZ,1,Try to find and set a path to XYZ. Returns true if successful.
func_48659_i,getPathableYPos,1,Gets the safe pathing Y position for the entity depending on if it can path swim or not
func_48660_e,setCanSwim,1,Sets if the entity can swim
func_48661_a,getPathToEntityLiving,1,Returns the path to the given EntityLiving
func_48662_f,clearPathEntity,1,sets active PathEntity to null
func_48663_b,setBreakDoors,1,
func_48664_g,pathFollow,1,
func_48665_h,getEntityPosition,1,
func_48666_b,isPositionClear,1,"Returns true if an entity does not collide with any solid blocks at the position. Args: xOffset, yOffset, zOffset, entityXSize, entityYSize, entityZSize, originPosition, vecX, vecZ"
func_48667_l,removeSunnyPath,1,Trims path data from the end to the first sun covered block
func_48668_c,getPath,1,gets the actively used PathEntity
func_48669_d,setAvoidSun,1,Sets if the path should avoid sunlight
func_486_a,rayTraceBlocks,1,"ray traces all blocks, including non-collideable ones"
func_487_a,countEntities,1,Counts how many entities of an entity class exist in the world. Args: entityClass
func_488_c,getHeightValue,1,"Returns the y coordinate with a block in it at this x, z coordinate"
func_489_j,isBlockIndirectlyProvidingPowerTo,1,"Is a block next to you getting powered (if its an attachable block) or is it providing power directly to you.  Args: x, y, z, direction"
func_48_b,getPlayerListComponent,1,Returns a new JScrollPane with a new PlayerListBox inside.
func_490_a,handleMaterialAcceleration,1,handles the acceleration of an object whilst in water. Not sure if it is used elsewhere.
func_491_a,playRecord,1,"Plays a record at the specified coordinates of the specified name. Args: recordName, x, y, z"
func_492_a,getChunkFromBlockCoords,1,"Returns a chunk looked up by block coordinates. Args: x, z"
func_493_a,calculateSkylightSubtracted,1,Returns the amount of skylight subtracted for the current time
func_494_a,getBlockDensity,1,"Gets the percentage of real blocks within within a bounding box, along a specified vector."
func_495_h,getBlockLightValue,1,Gets the light value of a block location
func_496_m,isBlockGettingPowered,1,"Whether one of the neighboring blocks is putting power into this block. Args: x, y, z"
func_497_g,canBlockSeeTheSky,1,Checks if the specified block is able to see the sky
func_498_f,markBlocksDirtyVertical,1,marks a vertical line of blocks as dirty
func_50003_a,handlePlayerAbilities,1,Handle a player abilities packet.
func_50008_h,canSilkHarvest,1,"Return true if a player with SlikTouch can harvest this block directly, and not it's normal drops."
func_50009_h,isOcelotBlockingChest,1,Looks for a sitting ocelot within certain bounds. Such an ocelot is considered to be blocking access to the chest.
func_50010_f,isSameSapling,1,Determines if the same sapling is present at the given location.
func_50023_a,setBlock,1,"Sets the block without metadata in the world, notifying neighbors if enabled."
func_50024_b,setEnableSnow,1,sets enableSnow to true during biome initialization. returns BiomeGenBase.
func_500_a,isMaterialInBB,1,Returns true if the given bounding box contains the given material
func_502_a,playSoundEffect,1,"Play a sound effect. Many many parameters for this function. Not sure what they do, but a classic call is : (double)i + 0.5D, (double)j + 0.5D, (double)k + 0.5D, 'random.door_open', 1.0F, world.rand.nextFloat() * 0.1F + 0.9F with i,j,k position of the block."
func_505_a,rayTraceBlocks_do,1,
func_506_a,playSoundAtEntity,1,"Plays a sound at the entity's position. Args: entity, sound, volume (relative to 1.0), and frequency (or pitch, also relative to 1.0)."
func_507_b,setBlockAndMetadataWithNotify,1,"Sets the block ID and metadata, then notifies neighboring blocks of the change Params: x, y, z, BlockID, Metadata"
func_508_d,setBlockWithNotify,1,"Sets a block and notifies relevant systems with the block change  Args: x, y, z, blockID"
func_511_b,setBlockMetadataWithNotify,1,"Sets the blocks metadata and if set will then notify blocks that this block changed. Args: x, y, z, metadata"
func_512_a,getSavedLightValue,1,Returns saved light value without taking into account the time of day.  Either looks in the sky light map or block light map based on the enumSkyBlock arg.
func_513_l,removeBlockTileEntity,1,"Removes the TileEntity for a given block in X,Y,Z coordinates"
func_514_a,spawnParticle,1,"Spawns a particle.  Args particleName, x, y, z, velX, velY, velZ"
func_515_b,updateTileEntityChunkAndDoNothing,1,marks the chunk that contains this tilentity as modified and then calls worldAccesses.doNothingWithTileEntity
func_516_a,canBlockBePlacedAt,1,"Returns true if the specified block can be placed at the given coordinates, optionally making sure there are no entities in the way. Args: blockID, x, y, z, ignoreEntities"
func_517_a,getBlockLightValue_do,1,"Gets the light value of a block location. This is the actual function that gets the value and has a bool flag that indicates if its a half step block to get the maximum light value of a direct neighboring block (left, right, forward, back, and up)"
func_518_a,tickUpdates,1,Runs through the list of updates to run and ticks them
func_519_b,markBlocksDirty,1,
func_52003_getServerModName,getServerBrand,1,"Returns the brand name of this server. Usually overridden/changed by server mods, such as Bukkit."
func_52006_b,isItemFuel,1,Return true if item is a fuel source (getItemBurnTime() > 0).
func_52008_a,buildPostString,1,Builds an encoded HTTP POST content string from a string map
func_52009_a,sendPost,1,Sends a HTTP POST request to the given URL with data from a string
func_52010_a,sendPost,1,Sends a HTTP POST request to the given URL with data from a map
func_52011_b,getDataMap,1,Returns the data map for the given usage snooper
func_52012_a,sendReport,1,Starts a new thread to send the information to the report server
func_52013_a,getServerURL,1,Returns the server URL for the given usage snooper
func_52014_a,addData,1,Adds information to the report
func_520_e,updateEntity,1,Will update the entity in the world if the chunk the entity is in is currently loaded. Args: entity
func_521_f,markBlockNeedsUpdate,1,"Marks the block as needing an update with the renderer. Args: x, y, z"
func_522_a,checkIfAABBIsClear,1,"Returns true if there are no solid, live entities in the specified AxisAlignedBB"
func_523_c,isBoundingBoxBurning,1,Returns whether or not the given bounding box is on fire or not
func_524_b,isAABBInMaterial,1,checks if the given AABB is in the material given. Used while swimming.
func_525_b,getChunkFromChunkCoords,1,"Returns back a chunk looked up by chunk coordinates Args: x, y"
func_526_a,spawnEntityInWorld,1,Called when an entity is spawned in the world. This includes players.
func_527_k,notifyBlockOfNeighborChange,1,"Notifies a block that one of its neighbor change to the specified type Args: x, y, z, blockID"
func_528_f,getFirstUncoveredBlock,1,"Returns the block ID of the first block at this (x,z) location with air above it, searching from sea level upwards."
func_529_b,setLightValue,1,"Sets the light value either into the sky map or block map depending on if enumSkyBlock is set to sky or block. Args: enumSkyBlock, x, y, z, lightValue"
func_530_e,blockExists,1,"Returns whether a block exists at world coordinates x, y, z"
func_531_c,releaseEntitySkin,1,Decrement the reference counter for this entity's skin image data
func_532_d,getTileEntityList,1,get a list of tileEntity's
func_533_c,getPlayerInstancesToUpdate,1,retrieve the list of all playerInstances that need to be updated on tick
func_535_a,markBlockNeedsUpdate,1,
func_537_a,getPlayerInstance,1,passi n the chunk x and y and a flag as to whether or not the instance should be made if it doesnt exist
func_538_a,updatePlayerInstances,1,updates all the player instances that need to be updated
func_539_b,getPlayerInstances,1,get the hash of all player instances
func_540_a,getMinecraftServer,1,Returns the MinecraftServer associated with the PlayerManager.
func_542_b,getMaxTrackingDistance,1,
func_543_c,updateMountedMovingPlayer,1,"update chunks around a player being moved by server logic (e.g. cart, boat)"
func_544_a,isOutsidePlayerViewRadius,1,"args: targetChunkX, targetChunkZ, playerChunkX, playerChunkZ - return true if the target chunk is outside the cube of player visibility"
func_545_g,computeHash,1,Makes the passed in integer suitable for hashing by a number of shifts
func_546_f,getHash,1,Returns the hash code for a key
func_547_a,insert,1,Adds an object to a slot
func_548_c,lookupEntry,1,Returns the internal entry for a key
func_549_a,copyTo,1,Copies the hash slots to a new array
func_550_a,lookup,1,Returns the object associated to a key
func_551_a,clearMap,1,Removes all entries from the map
func_552_h,grow,1,Increases the number of hash slots
func_553_d,removeObject,1,Removes the specified object from the map and returns it
func_554_a,addKey,1,Adds a key and associated value to this map
func_555_a,getSlotIndex,1,Computes the index of the slot for the hash and slot count passed in.
func_556_b,containsItem,1,Returns true if this hash table contains the specified item.
func_557_e,removeEntry,1,Removes the specified entry from the map and returns it
func_558_b,getValue,1,Returns the object stored in this entry
func_559_a,getHash,1,Returns the hash code for this entry
func_561_a,set,1,"Arguments are x, y, z, val. Sets the nibble of data at x << 11 | z << 7 | y to val."
func_562_a,get,1,"Returns the nibble of data corresponding to the passed in x, y, z. y is at most 6 bits, z is at most 4."
func_563_a,addMapping,1,adds a mapping between Entity classes and both a string representation and an ID
func_564_b,getEntityString,1,Gets the string representation of a specific entity.
func_565_a,getEntityID,1,gets the entityID of a specific entity
func_566_a,createEntityFromNBT,1,create a new instance of an entity from NBT store
func_567_a,createEntityByName,1,Create a new instance of an entity in the world by using the entity name.
func_569_a,getItem,1,Returns the object corresponding to the stack.
func_570_a,writeToNBT,1,Write the stack fields to a NBT object. Return the new NBT object.
func_571_c,getMaxDamage,1,Returns the max damage an item in the stack can take.
func_572_a,useItem,1,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
func_573_b,canHarvestBlock,1,Checks if the itemStack object can harvest a specified block
func_574_a,getStrVsBlock,1,Returns the strength of the stack against a given block.
func_575_b,readFromNBT,1,Read the stack fields from a NBT object.
func_576_b,getMaxStackSize,1,Returns maximum size of the stack.
func_577_a,onItemDestroyedByUse,1,Called when a given item stack is about to be destroyed due to its damage level expiring when used on a block or entity. Typically used by tools.
func_578_d,copy,1,Returns a new stack with the same properties.
func_581_a,abs_max,1,Maximum of the absolute value of two numbers.
func_582_b,cos,1,cos looked up in the sin table with the appropriate offset
func_583_a,sqrt_double,1,
func_584_b,floor_double,1,Returns the greatest integer less than or equal to the double argument
func_585_a,sin,1,sin looked up in a table
func_586_c,sqrt_float,1,
func_587_e,abs,1,
func_588_d,floor_float,1,Returns the greatest integer less than or equal to the float argument
func_589_a,isMinecartTrack,1,
func_590_b,isConnectedTo,1,
func_591_b,refreshConnectedTracks,1,"Neighboring tracks have potentially been broken, so prune the connected track list"
func_592_c,canConnectFrom,1,Determines whether or not the target rail can connect to this rail
func_594_c,getAdjacentTracks,1,
func_595_a,getMinecartTrackLogic,1,
func_596_a,refreshTrackShape,1,Completely recalculates the track shape based on neighboring tracks and power state
func_597_c,canConnectTo,1,Determines whether or not the track can bend to meet the specified rail
func_598_d,connectToNeighbor,1,"The specified neighbor has just formed a new connection, so update accordingly"
func_599_b,isInTrack,1,Returns true if the specified block is in the same railway.
func_6001_a,registerPacket,1,
func_6002_a,handleEntityVelocity,1,Packet handler
func_6003_a,handleAttachEntity,1,Packet handler
func_6004_a,handleHandshake,1,
func_6006_a,handleUseEntity,1,
func_6007_b,doLogin,1,Processes the login packet and sends response packets to the user.
func_6008_d,startServer,1,Initialises the server and starts it.
func_6009_a,getFile,1,Returns a File object from the specified string.
func_600_a,getNAdjacentTracks,1,get number of adjacent tracks
func_6010_a,addCommand,1,Adds a command to the command list for processing.
func_6011_e,clearCurrentTask,1,set current task to null and set its percentage to 0
func_6012_f,saveServerWorld,1,"Saves the server's world, called by both save all and stop."
func_6013_g,stopServer,1,Saves all necessary data as preparation for stopping the server.
func_6015_a,isServerRunning,1,Returns the boolean serverRunning.
func_6016_a,initiateShutdown,1,"Sets the serverRunning variable to false, in order to get the server to shut down."
func_6017_c,initWorld,1,Initialises the world object.
func_6018_h,doTick,1,
func_6019_a,outputPercentRemaining,1,used to display a percent remaining given text and the percentage
func_601_b,updatePlayerEntities,1,
func_6021_b,commandLineParser,1,Parse the command line and call the corresponding action.
func_6022_a,addToOnlinePlayerList,1,Adds a player's name to the list of online players.
func_602_b,getSpawnPacket,1,
func_603_a,sendPacketToTrackedPlayers,1,
func_604_a,sendDestroyEntityPacketToTrackedPlayers,1,
func_605_a,updatePlayerList,1,
func_606_a,updatePlayerEntity,1,
func_607_a,updateTrackedEntities,1,
func_6091_h,removeLeaves,1,
func_6092_a,interact,1,"Called when a player interacts with a mob. e.g. gets milk from a cow, gets into the saddle on a pig."
func_6093_b,onCollideWithPlayer,1,Called by a player entity when they collide with an entity
func_6094_e,mountEntity,1,"Called when a player mounts an entity. e.g. mounts a pig, mounts a boat."
func_6095_b,setPositionAndRotation,1,"Sets the entity's position and rotation. Args: posX, posY, posZ, yaw, pitch"
func_6096_b,setRotation,1,Sets the rotation of the entity
func_6097_d,getLivingSound,1,Returns the sound this mob makes while it's alive.
func_6098_f,getDeathSound,1,Returns the sound this mob makes on death.
func_6099_c,damageEntity,1,Deals damage to the entity. If its a EntityPlayer then will take damage from the armor first and then health second with the reduced value. Args: damageAmount
func_609_a,sendPacketToTrackedPlayersAndTrackedEntity,1,
func_6100_e,getHurtSound,1,Returns the sound this mob makes when it is hurt.
func_6101_K,onEntityDeath,1,Called when the entity vanishes after dies by damage (or other method that put health below or at zero).
func_6102_h,getSoundVolume,1,Returns the volume for the sounds this mob makes.
func_610_b,untrackEntity,1,
func_611_a,trackEntity,1,
func_6126_d,getInventorySlotContainItem,1,Returns a slot index in main inventory containing a specific itemID
func_6127_b,consumeInventoryItem,1,"removed one item of specified itemID from inventory (if it is in a stack, the stack size will reduce with 1)"
func_613_b,serverUpdateMountedMovingPlayer,1,"using player's dimension, update their movement when in a vehicle (e.g. cart, boat)"
func_6142_a,calculateVelocity,1,
func_6143_c,catchFish,1,
func_6152_a,onItemRightClick,1,"Called whenever this item is equipped and the right mouse button is pressed. Args: itemStack, world, entityPlayer"
func_6154_a,itemUsed,1,
func_6156_d,updatingLighting,1,Updates lighting. Returns true if there are more lighting updates to update
func_6157_a,canMineBlock,1,Called when checking if a certain block can be mined or not. The 'spawn safe zone' check is located here.
func_6158_a,getEntityByID,1,"Returns the Entity with the given ID, or null if it doesn't exist in this World."
func_6168_a,useItemRightClick,1,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
func_616_c,playerLoggedOut,1,Called when a player disconnects from the game. Writes player data to disk and removes them from the world.
func_617_d,savePlayerStates,1,Saves all of the player's states
func_6186_a,trackEntity,1,
func_6187_a,trackEntity,1,
func_618_a,setPlayerManager,1,Sets the NBT manager to the one for the worldserver given
func_619_a,login,1,Called when a player tries to login. Checks whether they are banned/server is full etc.
func_620_h,getPlayerEntity,1,gets the player entity for the player with the name specified
func_621_a,sendPacketToPlayer,1,sends a packet to the player with the name specified
func_622_a,markBlockNeedsUpdate,1,
func_623_e,readBannedPlayers,1,Reads the banned players file from disk.
func_626_f,writeBannedPlayers,1,Writes the banned players file to disk.
func_627_a,playerLoggedIn,1,Called when a player successfully logs in. Reads player data from disk and inserts the player into the world.
func_628_a,sendChatMessageToPlayer,1,sends a chat message to the player with the name specified (not necessarily a whisper)
func_630_i,sendChatMessageToAllOps,1,sends a chat message to all ops currently connected
func_631_a,sendPacketToAllPlayers,1,sends a packet to all players
func_633_c,getPlayerList,1,returns a string containing a comma-seperated list of player names
func_636_a,sentTileEntityToPlayer,1,sends a tilentity to the player name specified
func_637_b,onTick,1,self explanitory
func_639_g,isOp,1,"Returns true if the player is an OP, false otherwise."
func_640_a,getMaxTrackingDistance,1,
func_641_a,init,1,Initialises the console logger.
func_644_a,grad,1,
func_645_b,lerp,1,
func_648_a,generateNoiseOctaves,1,
func_649_a,getVerticalOffset,1,"Given an x y z, returns a vertical offset needed to search to find a block to stand on"
func_64_a,addIdClassMapping,1,Adds a two way mapping between the packet ID and packet class.
func_650_a,getSafePoint,1,Returns a point that the entity can safely move to
func_651_a,createEntityPathTo,1,Creates a path from an entity to a specified location within a minimum distance
func_652_a,createEntityPathTo,1,Internal implementation of creating a path from an entity to a point
func_653_a,createEntityPath,1,Returns a new PathEntity for a given start and end point
func_654_b,findPathOptions,1,"populates pathOptions with available points and returns the number of options found (args: unused1, currentPoint, unused2, targetPoint, maxDistance)"
func_655_a,openPoint,1,Returns a mapped point or creates and adds one
func_656_a,addToPath,1,"Adds a path from start to end and returns the whole path (args: unused, start, end, unused, maxDistance)"
func_657_a,createEntityPathTo,1,Creates a path from one entity to another within a minimum distance
func_659_a,loadChunk,1,Loads the specified(XZ) chunk into the specified world.
func_65_b,readPacket,1,"Read a packet, prefixed by its ID, from the data stream."
func_660_b,saveExtraData,1,"Save extra data not associated with any Chunk.  Not saved during autosave, only during world unload.  Currently unused."
func_661_a,chunkTick,1,Called every World.tick()
func_662_a,saveChunk,1,
func_666_a,recursiveGenerate,1,Recursively called by generate() (func_867_a) and optionally by itself.
func_667_a,generate,1,
func_668_a,generateCaveNode,1,Generates a node in the current cave system recursion tree.
func_669_a,generateLargeCaveNode,1,Generates a larger initial cave node than usual. Called 25% of the time.
func_66_a,writePacket,1,"Writes a packet, prefixed by its ID, to the data stream."
func_670_b,remove,1,calls the removeKey method and returns removed object
func_671_e,getHashedKey,1,returns the hashed key given the original key
func_672_c,removeKey,1,removes the key from the hash linked list
func_673_a,copyHashTableTo,1,copies the hash table to the specified array
func_674_d,getHashCode,1,public method to get the hashed key(hashCode)
func_675_a,add,1,Add a key-value pair.
func_676_a,hash,1,the hash function
func_677_a,getValueByKey,1,get the value from the map given the key
func_678_a,getHashIndex,1,gets the index in the hash given the array length and the hashed key
func_679_a,createKey,1,creates the key in the hash table
